GISJOIN,YEAR,STATE,STATEA,PLACE,PLACEA,NAME,B18AA1970,B18AB1970,B18AC1970,B18AD1970,B18AE1970
"G1800295","1970","Indiana","18","Brownstown","0295","Brownstown",2375,0,1,0,
"G1800323","1970","Indiana","18","Burns Harbor","0323","Burns Harbor",1279,0,0,5,
"G1800325","1970","Indiana","18","Butler","0325","Butler",2385,0,9,0,
"G1800335","1970","Indiana","18","Cambridge City","0335","Cambridge City",2473,1,5,2,
"G1800355","1970","Indiana","18","Cannelton","0355","Cannelton",2274,3,3,0,
"G1800370","1970","Indiana","18","Carmel","0370","Carmel",6554,1,2,11,
"G1800385","1970","Indiana","18","Cayuga","0385","Cayuga",1090,0,0,0,
"G1800392","1970","Indiana","18","Cedar Lake","0392","Cedar Lake",7570,2,12,5,
"G1800405","1970","Indiana","18","Centerville","0405","Centerville",2375,0,4,1,
"G1800415","1970","Indiana","18","Chandler","0415","Chandler",2028,0,2,2,
"G1800420","1970","Indiana","18","Charlestown","0420","Charlestown",5747,118,12,13,
"G1800425","1970","Indiana","18","Chesterfield","0425","Chesterfield",3001,0,0,0,
"G1800430","1970","Indiana","18","Chesterton","0430","Chesterton",6172,0,1,4,
"G1800440","1970","Indiana","18","Churubusco","0440","Churubusco",1528,0,0,0,
"G1800445","1970","Indiana","18","Cicero","0445","Cicero",1372,4,0,2,
"G1800455","1970","Indiana","18","Clarksville","0455","Clarksville",13130,659,5,12,
"G1800490","1970","Indiana","18","Clinton","0490","Clinton",5326,8,2,4,
"G1800510","1970","Indiana","18","Columbia City","0510","Columbia City",4893,1,1,16,
"G1800515","1970","Indiana","18","Columbus","0515","Columbus",26635,431,12,63,
"G1800520","1970","Indiana","18","Connersville","0520","Connersville",17095,486,3,20,
"G1800525","1970","Indiana","18","Converse","0525","Converse",1163,0,0,0,
"G1800535","1970","Indiana","18","Corydon","0535","Corydon",2689,25,1,4,
"G1800540","1970","Indiana","18","Covington","0540","Covington",2638,0,0,3,
"G1800550","1970","Indiana","18","Crawfordsville","0550","Crawfordsville",13633,171,4,34,
"G1800560","1970","Indiana","18","Crothersville","0560","Crothersville",1660,0,0,3,
"G1800565","1970","Indiana","18","Crown Point","0565","Crown Point",10828,92,1,10,
"G1800575","1970","Indiana","18","Culver","0575","Culver",1736,39,1,7,
"G1800590","1970","Indiana","18","Dale","0590","Dale",1113,0,0,0,
"G1800595","1970","Indiana","18","Daleville (U)","0595","Daleville (U)",1730,0,0,0,
"G1800605","1970","Indiana","18","Danville","0605","Danville",3765,3,1,2,
"G1800615","1970","Indiana","18","Decatur","0615","Decatur",8427,0,6,12,
"G1800625","1970","Indiana","18","Delphi","0625","Delphi",2579,0,2,1,
"G1800628","1970","Indiana","18","De Motte","0628","De Motte",1697,0,0,0,
"G1800640","1970","Indiana","18","Dublin","0640","Dublin",1020,0,1,0,
"G1800645","1970","Indiana","18","Dugger","0645","Dugger",1148,1,1,0,
"G1800655","1970","Indiana","18","Dunkirk","0655","Dunkirk",3422,39,4,0,
"G1800670","1970","Indiana","18","Dyer","0670","Dyer",4894,0,2,10,
"G1800680","1970","Indiana","18","East Chicago","0680","East Chicago",33619,12881,36,446,
"G1800690","1970","Indiana","18","East Gary","0690","East Gary",9764,54,13,27,
"G1800700","1970","Indiana","18","Eaton","0700","Eaton",1592,0,2,0,
"G1800710","1970","Indiana","18","Edgewood","0710","Edgewood",2326,0,0,0,
"G1800715","1970","Indiana","18","Edinburg","0715","Edinburg",4887,5,4,10,
"G1800740","1970","Indiana","18","Elkhart","0740","Elkhart",38915,4083,36,118,
"G1800745","1970","Indiana","18","Ellettsville","0745","Ellettsville",1622,3,0,2,
"G1800755","1970","Indiana","18","Elwood","0755","Elwood",11163,2,9,22,
"G1800760","1970","Indiana","18","Englewood (U)","0760","Englewood (U)",1216,0,0,3,
"G1800775","1970","Indiana","18","Evansville","0775","Evansville",128380,10102,98,184,
"G1800780","1970","Indiana","18","Fairmount","0780","Fairmount",3409,8,7,3,
"G1800785","1970","Indiana","18","Fairview Park","0785","Fairview Park",1062,0,2,3,
"G1800795","1970","Indiana","18","Farmland","0795","Farmland",1261,0,0,1,
"G1800800","1970","Indiana","18","Ferdinand","0800","Ferdinand",1432,0,0,0,
"G1800810","1970","Indiana","18","Flora","0810","Flora",1876,0,1,0,
"G1800815","1970","Indiana","18","Fort Branch","0815","Fort Branch",2532,0,0,3,
"G1800820","1970","Indiana","18","Fortville","0820","Fortville",2452,0,0,8,
"G1800825","1970","Indiana","18","Fort Wayne","0825","Fort Wayne",157993,18921,210,547,
"G1800835","1970","Indiana","18","Fowler","0835","Fowler",2635,7,1,0,
"G1800845","1970","Indiana","18","Francesville","0845","Francesville",1015,0,0,0,
"G1800855","1970","Indiana","18","Frankfort","0855","Frankfort",14899,23,13,21,
"G1800860","1970","Indiana","18","Franklin","0860","Franklin",11131,321,8,17,
"G1800865","1970","Indiana","18","Frankton","0865","Frankton",1793,0,3,0,
"G1800880","1970","Indiana","18","Fremont","0880","Fremont",1042,0,1,0,
"G1800885","1970","Indiana","18","French Lick","0885","French Lick",1964,93,0,2,
"G1800895","1970","Indiana","18","Galveston","0895","Galveston",1283,0,1,0,
"G1800900","1970","Indiana","18","Garrett","0900","Garrett",4684,23,0,8,
"G1800905","1970","Indiana","18","Gary","0905","Gary",81854,92695,161,705,
"G1800910","1970","Indiana","18","Gas City","0910","Gas City",5729,0,6,7,
"G1800920","1970","Indiana","18","Geneva","0920","Geneva",1100,0,0,0,
"G1800930","1970","Indiana","18","Georgetown","0930","Georgetown",1272,0,0,1,
"G1800945","1970","Indiana","18","Goodland","0945","Goodland",1173,0,0,3,
"G1800950","1970","Indiana","18","Goshen","0950","Goshen",17030,47,16,78,
"G1800970","1970","Indiana","18","Greencastle","0970","Greencastle",8653,180,5,14,
"G1800975","1970","Indiana","18","Greendale","0975","Greendale",3782,0,0,1,
"G1800980","1970","Indiana","18","Greenfield","0980","Greenfield",9972,6,2,6,
"G1800990","1970","Indiana","18","Greensburg","0990","Greensburg",8599,2,2,17,
"G1801000","1970","Indiana","18","Greentown","1000","Greentown",1870,0,0,0,
"G1801010","1970","Indiana","18","Greenwood","1010","Greenwood",11369,2,9,28,
"G1801020","1970","Indiana","18","Griffith","1020","Griffith",18038,80,16,34,
"G1801022","1970","Indiana","18","Grissom (U)","1022","Grissom (U)",4384,494,7,78,
"G1801025","1970","Indiana","18","Hagerstown","1025","Hagerstown",2059,0,0,0,
"G1801040","1970","Indiana","18","Hammond","1040","Hammond",102784,4677,58,271,
"G1801045","1970","Indiana","18","Hanover","1045","Hanover",2903,103,8,4,
"G1801055","1970","Indiana","18","Hartford City","1055","Hartford City",8197,0,4,6,
"G1801065","1970","Indiana","18","Haubstadt","1065","Haubstadt",1171,0,0,0,
"G1801075","1970","Indiana","18","Hebron","1075","Hebron",1621,0,0,3,
"G1801080","1970","Indiana","18","Highland","1080","Highland",24851,2,3,91,
"G1801095","1970","Indiana","18","Hobart","1095","Hobart",21406,12,17,50,
"G1801115","1970","Indiana","18","Hope","1115","Hope",1603,0,0,0,
"G1801117","1970","Indiana","18","Hudson Lake (U)","1117","Hudson Lake (U)",1129,0,3,2,
"G1801125","1970","Indiana","18","Huntingburg","1125","Huntingburg",4785,0,0,9,
"G1801130","1970","Indiana","18","Huntington","1130","Huntington",16143,18,44,12,
"G1801145","1970","Indiana","18","Indianapolis","1145","Indianapolis",607902,134320,549,1853,
"G1801165","1970","Indiana","18","Jasonville","1165","Jasonville",2328,0,7,0,
"G1801170","1970","Indiana","18","Jasper","1170","Jasper",8636,1,1,3,
"G1801175","1970","Indiana","18","Jeffersonville","1175","Jeffersonville",17599,2373,5,31,
"G1801180","1970","Indiana","18","Jonesboro","1180","Jonesboro",2457,2,4,3,
"G1801200","1970","Indiana","18","Kendallville","1200","Kendallville",6825,0,1,12,
"G1801210","1970","Indiana","18","Kentland","1210","Kentland",1859,0,0,5,
"G1801230","1970","Indiana","18","Kingsford Heights","1230","Kingsford Heights",1005,193,1,1,
"G1801240","1970","Indiana","18","Knightstown","1240","Knightstown",2430,23,1,2,
"G1801250","1970","Indiana","18","Knox","1250","Knox",3518,1,0,0,
"G1801255","1970","Indiana","18","Kokomo","1255","Kokomo",40409,3464,50,119,
"G1801265","1970","Indiana","18","Kouts","1265","Kouts",1387,0,0,1,
"G1801280","1970","Indiana","18","Ladoga","1280","Ladoga",1099,0,0,0,
"G1801285","1970","Indiana","18","Lafayette","1285","Lafayette",44197,590,58,110,
"G1801295","1970","Indiana","18","Lagrange","1295","Lagrange",2049,4,0,0,
"G1801320","1970","Indiana","18","Lapel","1320","Lapel",1724,1,0,0,
"G1801325","1970","Indiana","18","La Porte","1325","La Porte",21851,224,27,38,
"G1801340","1970","Indiana","18","Lawrence","1340","Lawrence",16496,79,4,67,
"G1801345","1970","Indiana","18","Lawrenceburg","1345","Lawrenceburg",4427,195,11,3,
"G1801355","1970","Indiana","18","Lebanon","1355","Lebanon",9720,23,2,21,
"G1801370","1970","Indiana","18","Liberty","1370","Liberty",1808,23,0,0,
"G1801375","1970","Indiana","18","Ligonier","1375","Ligonier",3025,0,3,6,
"G1801385","1970","Indiana","18","Linton","1385","Linton",5437,2,5,6,
"G1801405","1970","Indiana","18","Logansport","1405","Logansport",18997,216,9,33,
"G1801410","1970","Indiana","18","Long Beach","1410","Long Beach",2737,1,0,2,
"G1801415","1970","Indiana","18","Loogootee","1415","Loogootee",2943,1,0,9,
"G1801420","1970","Indiana","18","Lowell","1420","Lowell",3829,0,0,10,
"G1801425","1970","Indiana","18","Lydick-Chain-O-Lakes (U)","1425","Lydick-Chain-O-Lakes (U)",1340,0,0,1,
"G1801435","1970","Indiana","18","Lynn","1435","Lynn",1354,0,2,4,
"G1801460","1970","Indiana","18","Madison","1460","Madison",12787,261,9,24,
"G1801470","1970","Indiana","18","Marion","1470","Marion",35035,4380,66,126,
"G1801490","1970","Indiana","18","Martinsville","1490","Martinsville",9707,1,6,9,
"G1801536","1970","Indiana","18","Merrillville-Lottaville-Rexvil","1536","Merrillville-Lottaville-Rexvil",15896,2,6,14,
"G1801550","1970","Indiana","18","Michigan City","1550","Michigan City",33060,6175,55,79,
"G1801560","1970","Indiana","18","Middlebury","1560","Middlebury",1050,0,3,2,
"G1801565","1970","Indiana","18","Middletown","1565","Middletown",2044,1,1,0,
"G1801570","1970","Indiana","18","Milan","1570","Milan",1260,0,0,0,
"G1801575","1970","Indiana","18","Milford","1575","Milford",1256,1,0,7,
"G1801610","1970","Indiana","18","Mishawaka","1610","Mishawaka",35312,107,24,74,
"G1801615","1970","Indiana","18","Mitchell","1615","Mitchell",4063,28,1,0,
"G1801625","1970","Indiana","18","Monon","1625","Monon",1545,1,0,2,
"G1801640","1970","Indiana","18","Monroeville","1640","Monroeville",1349,0,4,0,
"G1801650","1970","Indiana","18","Montezuma","1650","Montezuma",1191,0,1,0,
"G1801660","1970","Indiana","18","Monticello","1660","Monticello",4857,1,8,3,
"G1801665","1970","Indiana","18","Montpelier","1665","Montpelier",2092,0,0,1,
"G1801680","1970","Indiana","18","Mooresville","1680","Mooresville",5790,0,5,5,
"G1801685","1970","Indiana","18","Morgantown","1685","Morgantown",1131,0,3,0,
"G1801690","1970","Indiana","18","Morocco","1690","Morocco",1283,0,1,1,
"G1801725","1970","Indiana","18","Mount Vernon","1725","Mount Vernon",6464,292,2,12,
"G1801730","1970","Indiana","18","Mulberry","1730","Mulberry",1074,0,0,1,
"G1801735","1970","Indiana","18","Muncie","1735","Muncie",62221,6595,64,200,
"G1801740","1970","Indiana","18","Munster","1740","Munster",16409,10,0,95,
"G1801750","1970","Indiana","18","Nappanee","1750","Nappanee",4153,0,0,6,
"G1801760","1970","Indiana","18","New Albany","1760","New Albany",36498,1851,10,43,
"G1801775","1970","Indiana","18","Newburgh","1775","Newburgh",2253,47,0,2,
"G1801780","1970","Indiana","18","New Carlisle","1780","New Carlisle",1432,0,2,0,
"G1801785","1970","Indiana","18","New Castle","1785","New Castle",20792,392,5,26,
"G1801790","1970","Indiana","18","New Chicago","1790","New Chicago",2230,0,1,0,
"G1801800","1970","Indiana","18","New Haven","1800","New Haven",5703,10,5,10,
"G1801817","1970","Indiana","18","New Paris (U)","1817","New Paris (U)",1077,0,0,3,
"G1801855","1970","Indiana","18","New Whiteland","1855","New Whiteland",4192,0,5,3,
"G1801860","1970","Indiana","18","Noblesville","1860","Noblesville",7345,183,12,8,
"G1801875","1970","Indiana","18","North Judson","1875","North Judson",1738,0,0,0,
"G1801880","1970","Indiana","18","North Liberty","1880","North Liberty",1258,0,1,0,
"G1801885","1970","Indiana","18","North Manchester","1885","North Manchester",5754,31,0,6,
"G1801895","1970","Indiana","18","North Vernon","1895","North Vernon",4461,118,0,3,
"G1801905","1970","Indiana","18","Oakland City","1905","Oakland City",3276,6,0,7,
"G1801920","1970","Indiana","18","Odon","1920","Odon",1431,1,0,1,
"G1801925","1970","Indiana","18","Ogden Dunes","1925","Ogden Dunes",1351,2,0,8,
"G1801940","1970","Indiana","18","Oolitic","1940","Oolitic",1155,0,0,0,
"G1801955","1970","Indiana","18","Orleans","1955","Orleans",1832,0,2,0,
"G1801960","1970","Indiana","18","Osceola","1960","Osceola",1570,0,0,2,
"G1801965","1970","Indiana","18","Osgood","1965","Osgood",1338,2,0,6,
"G1801970","1970","Indiana","18","Ossian","1970","Ossian",1536,2,0,0,
"G1801980","1970","Indiana","18","Owensville","1980","Owensville",1055,0,1,0,
"G1801985","1970","Indiana","18","Oxford","1985","Oxford",1098,0,0,0,
"G1801995","1970","Indiana","18","Paoli","1995","Paoli",3273,5,0,3,
"G1802005","1970","Indiana","18","Parker City","2005","Parker City",1178,0,1,0,
"G1802020","1970","Indiana","18","Pendleton","2020","Pendleton",2241,0,1,1,
"G1802035","1970","Indiana","18","Peru","2035","Peru",13578,423,95,43,
"G1802040","1970","Indiana","18","Petersburg","2040","Petersburg",2695,2,0,0,
"G1802045","1970","Indiana","18","Pierceton","2045","Pierceton",1174,0,0,1,
"G1802047","1970","Indiana","18","Pine Lake (U)","2047","Pine Lake (U)",1937,16,0,1,
"G1802060","1970","Indiana","18","Plainfield","2060","Plainfield",8153,52,1,5,
"G1802070","1970","Indiana","18","Plymouth","2070","Plymouth",7600,3,2,56,
"G1802080","1970","Indiana","18","Portage","2080","Portage",19074,13,25,15,
"G1802085","1970","Indiana","18","Porter","2085","Porter",3047,10,1,0,
"G1802090","1970","Indiana","18","Portland","2090","Portland",7084,22,3,6,
"G1802095","1970","Indiana","18","Poseyville","2095","Poseyville",1034,0,0,1,
"G1802110","1970","Indiana","18","Princeton","2110","Princeton",7004,397,9,21,
"G1802120","1970","Indiana","18","Redkey","2120","Redkey",1656,0,4,7,
"G1802125","1970","Indiana","18","Remington","2125","Remington",1127,0,0,0,
"G1802130","1970","Indiana","18","Rensselaer","2130","Rensselaer",4684,1,3,0,
"G1802140","1970","Indiana","18","Richmond","2140","Richmond",40175,3669,42,113,
"G1802155","1970","Indiana","18","Rising Sun","2155","Rising Sun",2243,55,1,6,
"G1802165","1970","Indiana","18","Roachdale","2165","Roachdale",1001,0,0,3,
"G1802180","1970","Indiana","18","Rochester","2180","Rochester",4618,2,3,8,
"G1802185","1970","Indiana","18","Rockport","2185","Rockport",2431,133,0,1,
"G1802190","1970","Indiana","18","Rockville","2190","Rockville",2815,4,0,1,
"G1802198","1970","Indiana","18","Rome City","2198","Rome City",1353,0,0,1,
"G1802220","1970","Indiana","18","Rushville","2220","Rushville",6512,159,8,7,
"G1802240","1970","Indiana","18","St John","2240","St John",1753,0,0,4,
"G1802260","1970","Indiana","18","Salem","2260","Salem",5032,0,3,6,
"G1802280","1970","Indiana","18","Schererville","2280","Schererville",3658,0,1,4,
"G1802290","1970","Indiana","18","Scottsburg","2290","Scottsburg",4774,1,0,16,
"G1802295","1970","Indiana","18","Seelyville","2295","Seelyville",1185,0,0,10,
"G1802300","1970","Indiana","18","Sellersburg","2300","Sellersburg",3171,0,4,2,
"G1802310","1970","Indiana","18","Seymour","2310","Seymour",13197,143,4,8,
"G1802320","1970","Indiana","18","Shelburn","2320","Shelburn",1280,0,1,0,
"G1802325","1970","Indiana","18","Shelbyville","2325","Shelbyville",14790,291,1,12,
"G1802330","1970","Indiana","18","Sheridan","2330","Sheridan",2133,2,0,2,
"G1802345","1970","Indiana","18","Shoals","2345","Shoals",1039,0,0,0,
"G1802367","1970","Indiana","18","Smith Valley (U)","2367","Smith Valley (U)",1678,0,0,1,
"G1802375","1970","Indiana","18","South Bend","2375","South Bend",107170,17737,147,526,
"G1802380","1970","Indiana","18","Southport","2380","Southport",2502,0,0,3,
"G1802385","1970","Indiana","18","South Whitley","2385","South Whitley",1360,0,2,0,
"G1802390","1970","Indiana","18","Speedway","2390","Speedway",14951,68,11,26,
"G1802395","1970","Indiana","18","Spencer","2395","Spencer",2418,3,1,1,
"G1802455","1970","Indiana","18","Sullivan","2455","Sullivan",4666,13,0,4,
"G1802465","1970","Indiana","18","Summitville","2465","Summitville",1104,0,0,0,
"G1802475","1970","Indiana","18","Swayzee","2475","Swayzee",1071,0,2,0,
"G1802480","1970","Indiana","18","Sweetser","2480","Sweetser",1075,0,0,1,
"G1802490","1970","Indiana","18","Syracuse","2490","Syracuse",1546,0,0,0,
"G1802495","1970","Indiana","18","Tell City","2495","Tell City",7913,6,3,11,
"G1802505","1970","Indiana","18","Terre Haute","2505","Terre Haute",65256,4737,43,250,
"G1802510","1970","Indiana","18","Thorntown","2510","Thorntown",1394,0,4,1,
"G1802515","1970","Indiana","18","Tipton","2515","Tipton",5174,0,0,2,
"G1802525","1970","Indiana","18","Town Of Pines","2525","Town Of Pines",1001,0,1,5,
"G1802535","1970","Indiana","18","Trail Creek","2535","Trail Creek",2696,0,0,1,
"G1802540","1970","Indiana","18","Tri Lakes (U)","2540","Tri Lakes (U)",1189,1,3,0,
"G1802555","1970","Indiana","18","Union City","2555","Union City",3969,14,3,9,
"G1802570","1970","Indiana","18","Upland","2570","Upland",3177,13,2,10,
"G1802575","1970","Indiana","18","Valparaiso","2575","Valparaiso",19876,81,7,56,
"G1802580","1970","Indiana","18","Van Buren","2580","Van Buren",1052,0,4,1,
"G1802585","1970","Indiana","18","Veedersburg","2585","Veedersburg",1835,1,0,1,
"G1802600","1970","Indiana","18","Versailles","2600","Versailles",1012,0,0,8,
"G1802605","1970","Indiana","18","Vevay","2605","Vevay",1460,0,0,3,
"G1802610","1970","Indiana","18","Vincennes","2610","Vincennes",19494,306,17,50,
"G1802615","1970","Indiana","18","Wabash","2615","Wabash",13260,31,70,18,
"G1802620","1970","Indiana","18","Wakarusa","2620","Wakarusa",1153,0,4,3,
"G1802625","1970","Indiana","18","Walkerton","2625","Walkerton",1996,2,4,4,
"G1802635","1970","Indiana","18","Walton","2635","Walton",1053,0,0,1,
"G1802640","1970","Indiana","18","Warren","2640","Warren",1229,0,0,0,
"G1802650","1970","Indiana","18","Warsaw","2650","Warsaw",7397,80,1,28,
"G1802655","1970","Indiana","18","Washington","2655","Washington",11244,96,5,13,
"G1802660","1970","Indiana","18","Waterloo","2660","Waterloo",1876,0,0,0,
"G1802685","1970","Indiana","18","Westfield","2685","Westfield",1833,3,0,1,
"G1802689","1970","Indiana","18","West Glen Park (U)","2689","West Glen Park (U)",6555,11,30,6,
"G1802695","1970","Indiana","18","West Lafayette","2695","West Lafayette",18465,155,11,526,
"G1802705","1970","Indiana","18","Westport","2705","Westport",1170,0,0,0,
"G1802710","1970","Indiana","18","West Terre Haute","2710","West Terre Haute",2700,1,1,2,
"G1802715","1970","Indiana","18","Westville","2715","Westville",2328,252,2,32,
"G1802730","1970","Indiana","18","Whiteland","2730","Whiteland",1492,0,0,0,
"G1802745","1970","Indiana","18","Whiting","2745","Whiting",7222,1,7,17,
"G1802760","1970","Indiana","18","Williamsport","2760","Williamsport",1659,0,2,0,
"G1802765","1970","Indiana","18","Winamac","2765","Winamac",2335,2,3,1,
"G1802770","1970","Indiana","18","Winchester","2770","Winchester",5474,10,5,4,
"G1802785","1970","Indiana","18","Winona Lake","2785","Winona Lake",2798,8,0,5,
"G1802790","1970","Indiana","18","Winslow","2790","Winslow",1029,0,0,1,
"G1802825","1970","Indiana","18","Worthington","2825","Worthington",1688,0,0,3,
"G1802840","1970","Indiana","18","Yorktown","2840","Yorktown",1673,0,0,0,
"G1802845","1970","Indiana","18","Zionsville","2845","Zionsville",1844,1,8,4,
"G1900005","1970","Iowa","19","Ackley","0005","Ackley",1785,3,1,5,
"G1900020","1970","Iowa","19","Adel","0020","Adel",2415,1,2,1,
"G1900040","1970","Iowa","19","Akron","0040","Akron",1323,0,1,0,
"G1900050","1970","Iowa","19","Albia","0050","Albia",4135,14,1,1,
"G1900075","1970","Iowa","19","Algona","0075","Algona",6024,4,1,3,
"G1900085","1970","Iowa","19","Allison","0085","Allison",1070,0,1,0,
"G1900090","1970","Iowa","19","Alta","0090","Alta",1716,0,0,1,
"G1900100","1970","Iowa","19","Alton","0100","Alton",1018,0,0,0,
"G1900105","1970","Iowa","19","Altoona","0105","Altoona",2851,1,0,2,
"G1900115","1970","Iowa","19","Ames","0115","Ames",38583,298,18,606,
"G1900120","1970","Iowa","19","Anamosa","0120","Anamosa",4295,76,14,4,
"G1900135","1970","Iowa","19","Anita","0135","Anita",1100,0,0,1,
"G1900140","1970","Iowa","19","Ankeny","0140","Ankeny",9137,3,3,8,
"G1900185","1970","Iowa","19","Armstrong","0185","Armstrong",1061,0,0,0,
"G1900230","1970","Iowa","19","Atlantic","0230","Atlantic",7298,1,4,3,
"G1900240","1970","Iowa","19","Audubon","0240","Audubon",2904,0,1,2,
"G1900245","1970","Iowa","19","Aurelia","0245","Aurelia",1064,0,0,1,
"G1900255","1970","Iowa","19","Avoca","0255","Avoca",1534,0,1,0,
"G1900285","1970","Iowa","19","Bancroft","0285","Bancroft",1096,0,0,7,
"G1900350","1970","Iowa","19","Bedford","0350","Bedford",1713,6,14,0,
"G1900355","1970","Iowa","19","Belle Plaine","0355","Belle Plaine",2807,3,0,0,
"G1900360","1970","Iowa","19","Bellevue","0360","Bellevue",2326,0,0,10,
"G1900365","1970","Iowa","19","Belmond","0365","Belmond",2340,0,0,18,
"G1900395","1970","Iowa","19","Bettendorf","0395","Bettendorf",22007,44,26,49,
"G1900440","1970","Iowa","19","Bloomfield","0440","Bloomfield",2707,9,0,2,
"G1900445","1970","Iowa","19","Blue Grass","0445","Blue Grass",1031,0,0,1,
"G1900465","1970","Iowa","19","Boone","0465","Boone",12443,4,1,20,
"G1900525","1970","Iowa","19","Britt","0525","Britt",2062,0,1,6,
"G1900530","1970","Iowa","19","Brooklyn","0530","Brooklyn",1405,4,1,0,
"G1900555","1970","Iowa","19","Buffalo Center","0555","Buffalo Center",1118,0,0,0,
"G1900557","1970","Iowa","19","Buffalo","0557","Buffalo",1504,3,0,6,
"G1900560","1970","Iowa","19","Burlington","0560","Burlington",31457,770,35,104,
"G1900585","1970","Iowa","19","Calmar","0585","Calmar",1940,0,0,1,
"G1900595","1970","Iowa","19","Camanche","0595","Camanche",3466,0,2,2,
"G1900615","1970","Iowa","19","Carlisle","0615","Carlisle",2238,1,0,7,
"G1900625","1970","Iowa","19","Carroll","0625","Carroll",8703,0,2,11,
"G1900635","1970","Iowa","19","Carter Lake","0635","Carter Lake",3233,15,14,6,
"G1900640","1970","Iowa","19","Cascade","0640","Cascade",1743,0,0,1,
"G1900665","1970","Iowa","19","Cedar Falls","0665","Cedar Falls",29354,78,35,130,
"G1900670","1970","Iowa","19","Cedar Rapids","0670","Cedar Rapids",108427,1746,135,334,
"G1900680","1970","Iowa","19","Center Point","0680","Center Point",1455,0,0,1,
"G1900685","1970","Iowa","19","Centerville","0685","Centerville",6371,146,5,9,
"G1900690","1970","Iowa","19","Central City","0690","Central City",1116,0,0,0,
"G1900700","1970","Iowa","19","Chariton","0700","Chariton",5004,2,0,3,
"G1900705","1970","Iowa","19","Charles City","0705","Charles City",9253,3,6,6,
"G1900730","1970","Iowa","19","Cherokee","0730","Cherokee",7256,2,10,4,
"G1900765","1970","Iowa","19","Clarinda","0765","Clarinda",5348,38,3,31,
"G1900770","1970","Iowa","19","Clarion","0770","Clarion",2961,0,4,7,
"G1900775","1970","Iowa","19","Clarksville","0775","Clarksville",1359,0,0,1,
"G1900790","1970","Iowa","19","Clear Lake City","0790","Clear Lake City",6422,0,1,7,
"G1900810","1970","Iowa","19","Clinton","0810","Clinton",34235,376,44,64,
"G1900820","1970","Iowa","19","Clive","0820","Clive",2989,6,3,7,
"G1900850","1970","Iowa","19","Colfax","0850","Colfax",2269,16,1,7,
"G1900875","1970","Iowa","19","Columbus Junction","0875","Columbus Junction",1198,0,0,7,
"G1900900","1970","Iowa","19","Coon Rapids","0900","Coon Rapids",1381,0,0,0,
"G1900910","1970","Iowa","19","Coralville","0910","Coralville",6014,57,3,56,
"G1900915","1970","Iowa","19","Corning","0915","Corning",2094,0,0,1,
"G1900930","1970","Iowa","19","Corydon","0930","Corydon",1713,1,1,30,
"G1900945","1970","Iowa","19","Council Bluffs","0945","Council Bluffs",59571,569,75,133,
"G1900965","1970","Iowa","19","Cresco","0965","Cresco",3915,0,0,12,
"G1900970","1970","Iowa","19","Creston","0970","Creston",8206,14,3,11,
"G1901020","1970","Iowa","19","Dallas Center","1020","Dallas Center",1123,2,2,1,
"G1901040","1970","Iowa","19","Davenport","1040","Davenport",94035,4091,78,265,
"G1901065","1970","Iowa","19","Decorah","1065","Decorah",7379,64,0,15,
"G1901115","1970","Iowa","19","Denison","1115","Denison",5855,16,1,10,
"G1901120","1970","Iowa","19","Denver","1120","Denver",1169,0,0,0,
"G1901130","1970","Iowa","19","Des Moines","1130","Des Moines",188179,11425,197,786,
"G1901140","1970","Iowa","19","De Witt","1140","De Witt",3637,0,5,5,
"G1901215","1970","Iowa","19","Dubuque","1215","Dubuque",62092,100,16,101,
"G1901240","1970","Iowa","19","Dunlap","1240","Dunlap",1291,0,1,0,
"G1901250","1970","Iowa","19","Durant","1250","Durant",1472,0,0,0,
"G1901255","1970","Iowa","19","Dyersville","1255","Dyersville",3435,0,2,0,
"G1901260","1970","Iowa","19","Dysart","1260","Dysart",1247,0,3,1,
"G1901265","1970","Iowa","19","Eagle Grove","1265","Eagle Grove",4481,0,3,5,
"G1901310","1970","Iowa","19","Eldon","1310","Eldon",1317,0,1,1,
"G1901315","1970","Iowa","19","Eldora","1315","Eldora",3183,25,8,7,
"G1901320","1970","Iowa","19","Eldridge","1320","Eldridge",1535,0,0,0,
"G1901330","1970","Iowa","19","Elkader","1330","Elkader",1587,1,0,4,
"G1901350","1970","Iowa","19","Elk Run Heights","1350","Elk Run Heights",1168,0,3,4,
"G1901385","1970","Iowa","19","Emmetsburg","1385","Emmetsburg",4138,3,1,8,
"G1901390","1970","Iowa","19","Epworth","1390","Epworth",1120,9,0,3,
"G1901400","1970","Iowa","19","Estherville","1400","Estherville",8088,14,2,4,
"G1901405","1970","Iowa","19","Evansdale","1405","Evansdale",5010,1,12,15,
"G1901435","1970","Iowa","19","Fairfield","1435","Fairfield",8570,114,3,28,
"G1901440","1970","Iowa","19","Farley","1440","Farley",1096,0,0,0,
"G1901465","1970","Iowa","19","Fayette","1465","Fayette",1900,40,0,7,
"G1901505","1970","Iowa","19","Forest City","1505","Forest City",3820,18,0,3,
"G1901515","1970","Iowa","19","Fort Dodge","1515","Fort Dodge",30572,618,18,55,
"G1901520","1970","Iowa","19","Fort Madison","1520","Fort Madison",13491,429,13,63,
"G1901585","1970","Iowa","19","Garner","1585","Garner",2197,2,6,12,
"G1901605","1970","Iowa","19","George","1605","George",1193,1,0,0,
