GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,NAME,B18AA1970,B18AB1970,B18AC1970,B18AD1970,B18AE1970
"G1800750","1970","Indiana","18","Jay","075","Jay",23479,63,12,21,
"G1800770","1970","Indiana","18","Jefferson","077","Jefferson",26562,388,18,38,
"G1800790","1970","Indiana","18","Jennings","079","Jennings",19188,230,7,29,
"G1800810","1970","Indiana","18","Johnson","081","Johnson",59188,1834,37,79,
"G1800830","1970","Indiana","18","Knox","083","Knox",41117,350,21,58,
"G1800850","1970","Indiana","18","Kosciusko","085","Kosciusko",47917,123,9,78,
"G1800870","1970","Indiana","18","Lagrange","087","Lagrange",20856,11,2,21,
"G1800890","1970","Indiana","18","Lake","089","Lake",431883,112014,441,1915,
"G1800910","1970","Indiana","18","LaPorte","091","La Porte",97980,7037,120,205,
"G1800930","1970","Indiana","18","Lawrence","093","Lawrence",37899,102,19,18,
"G1800950","1970","Indiana","18","Madison","095","Madison",130175,8026,89,161,
"G1800970","1970","Indiana","18","Marion","097","Marion",655283,134486,572,1958,
"G1800990","1970","Indiana","18","Marshall","099","Marshall",34811,65,12,98,
"G1801010","1970","Indiana","18","Martin","101","Martin",10906,24,0,39,
"G1801030","1970","Indiana","18","Miami","103","Miami",37924,991,155,176,
"G1801050","1970","Indiana","18","Monroe","105","Monroe",82497,1437,62,853,
"G1801070","1970","Indiana","18","Montgomery","107","Montgomery",33681,181,10,58,
"G1801090","1970","Indiana","18","Morgan","109","Morgan",44089,7,38,42,
"G1801110","1970","Indiana","18","Newton","111","Newton",11571,9,6,20,
"G1801130","1970","Indiana","18","Noble","113","Noble",31318,11,6,47,
"G1801150","1970","Indiana","18","Ohio","115","Ohio",4223,58,2,6,
"G1801170","1970","Indiana","18","Orange","117","Orange",16827,126,8,7,
"G1801190","1970","Indiana","18","Owen","119","Owen",12128,21,8,6,
"G1801210","1970","Indiana","18","Parke","121","Parke",14564,28,4,4,
"G1801230","1970","Indiana","18","Perry","123","Perry",18967,84,9,15,
"G1801250","1970","Indiana","18","Pike","125","Pike",12261,14,1,5,
"G1801270","1970","Indiana","18","Porter","127","Porter",86745,160,63,146,
"G1801290","1970","Indiana","18","Posey","129","Posey",21421,297,4,18,
"G1801310","1970","Indiana","18","Pulaski","131","Pulaski",12405,60,6,63,
"G1801330","1970","Indiana","18","Putnam","133","Putnam",26401,490,7,34,
"G1801350","1970","Indiana","18","Randolph","135","Randolph",28775,81,20,39,
"G1801370","1970","Indiana","18","Ripley","137","Ripley",21103,4,4,27,
"G1801390","1970","Indiana","18","Rush","139","Rush",20137,183,16,16,
"G1801410","1970","Indiana","18","St Joseph","141","St Joseph",225382,18587,289,787,
"G1801430","1970","Indiana","18","Scott","143","Scott",17105,6,6,27,
"G1801450","1970","Indiana","18","Shelby","145","Shelby",37442,318,5,32,
"G1801470","1970","Indiana","18","Spencer","147","Spencer",16938,168,5,23,
"G1801490","1970","Indiana","18","Starke","149","Starke",19179,44,8,49,
"G1801510","1970","Indiana","18","Steuben","151","Steuben",19986,37,38,98,
"G1801530","1970","Indiana","18","Sullivan","153","Sullivan",19836,37,6,10,
"G1801550","1970","Indiana","18","Switzerland","155","Switzerland",6293,1,0,12,
"G1801570","1970","Indiana","18","Tippecanoe","157","Tippecanoe",107279,1035,94,970,
"G1801590","1970","Indiana","18","Tipton","159","Tipton",16625,8,3,14,
"G1801610","1970","Indiana","18","Union","161","Union",6545,30,2,5,
"G1801630","1970","Indiana","18","Vanderburgh","163","Vanderburgh",158188,10279,105,200,
"G1801650","1970","Indiana","18","Vermillion","165","Vermillion",16750,11,11,21,
"G1801670","1970","Indiana","18","Vigo","167","Vigo",108722,5378,68,360,
"G1801690","1970","Indiana","18","Wabash","169","Wabash",35303,119,97,34,
"G1801710","1970","Indiana","18","Warren","171","Warren",8700,0,2,3,
"G1801730","1970","Indiana","18","Warrick","173","Warrick",27754,186,15,17,
"G1801750","1970","Indiana","18","Washington","175","Washington",19252,2,13,11,
"G1801770","1970","Indiana","18","Wayne","177","Wayne",75052,3835,63,159,
"G1801790","1970","Indiana","18","Wells","179","Wells",23720,42,31,28,
"G1801810","1970","Indiana","18","White","181","White",20958,4,16,17,
"G1801830","1970","Indiana","18","Whitley","183","Whitley",23354,5,12,24,
"G1900010","1970","Iowa","19","Adair","001","Adair",9468,4,8,7,
"G1900030","1970","Iowa","19","Adams","003","Adams",6318,1,0,3,
"G1900050","1970","Iowa","19","Allamakee","005","Allamakee",14926,6,11,25,
"G1900070","1970","Iowa","19","Appanoose","007","Appanoose",14830,156,11,10,
"G1900090","1970","Iowa","19","Audubon","009","Audubon",9590,1,1,3,
"G1900110","1970","Iowa","19","Benton","011","Benton",22858,4,8,15,
"G1900130","1970","Iowa","19","Black Hawk","013","Black Hawk",125776,6644,143,353,
"G1900150","1970","Iowa","19","Boone","015","Boone",26389,34,9,38,
"G1900170","1970","Iowa","19","Bremer","017","Bremer",22625,64,11,37,
"G1900190","1970","Iowa","19","Buchanan","019","Buchanan",21694,14,4,34,
"G1900210","1970","Iowa","19","Buena Vista","021","Buena Vista",20659,8,5,21,
"G1900230","1970","Iowa","19","Butler","023","Butler",16915,0,12,26,
"G1900250","1970","Iowa","19","Calhoun","025","Calhoun",14256,16,7,8,
"G1900270","1970","Iowa","19","Carroll","027","Carroll",22888,1,2,21,
"G1900290","1970","Iowa","19","Cass","029","Cass",16983,5,11,8,
"G1900310","1970","Iowa","19","Cedar","031","Cedar",17631,3,7,14,
"G1900330","1970","Iowa","19","Cerro Gordo","033","Cerro Gordo",48968,241,13,113,
"G1900350","1970","Iowa","19","Cherokee","035","Cherokee",17248,3,12,6,
"G1900370","1970","Iowa","19","Chickasaw","037","Chickasaw",14947,4,7,11,
"G1900390","1970","Iowa","19","Clarke","039","Clarke",7573,1,0,7,
"G1900410","1970","Iowa","19","Clay","041","Clay",18433,3,15,13,
"G1900430","1970","Iowa","19","Clayton","043","Clayton",20573,6,10,17,
"G1900450","1970","Iowa","19","Clinton","045","Clinton",56225,378,67,79,
"G1900470","1970","Iowa","19","Crawford","047","Crawford",18734,18,7,21,
"G1900490","1970","Iowa","19","Dallas","049","Dallas",25991,59,13,22,
"G1900510","1970","Iowa","19","Davis","051","Davis",8181,9,0,17,
"G1900530","1970","Iowa","19","Decatur","053","Decatur",9677,13,1,46,
"G1900550","1970","Iowa","19","Delaware","055","Delaware",18750,6,3,11,
"G1900570","1970","Iowa","19","Des Moines","057","Des Moines",46016,798,41,127,
"G1900590","1970","Iowa","19","Dickinson","059","Dickinson",12550,0,5,10,
"G1900610","1970","Iowa","19","Dubuque","061","Dubuque",90359,112,24,114,
"G1900630","1970","Iowa","19","Emmet","063","Emmet",13975,14,4,16,
"G1900650","1970","Iowa","19","Fayette","065","Fayette",26788,75,5,30,
"G1900670","1970","Iowa","19","Floyd","067","Floyd",19831,4,8,17,
"G1900690","1970","Iowa","19","Franklin","069","Franklin",13228,9,3,15,
"G1900710","1970","Iowa","19","Fremont","071","Fremont",9266,2,2,12,
"G1900730","1970","Iowa","19","Greene","073","Greene",12698,6,2,10,
"G1900750","1970","Iowa","19","Grundy","075","Grundy",14107,4,0,8,
"G1900770","1970","Iowa","19","Guthrie","077","Guthrie",12226,4,8,5,
"G1900790","1970","Iowa","19","Hamilton","079","Hamilton",18359,5,1,18,
"G1900810","1970","Iowa","19","Hancock","081","Hancock",13198,2,7,20,
"G1900830","1970","Iowa","19","Hardin","083","Hardin",22126,60,17,45,
"G1900850","1970","Iowa","19","Harrison","085","Harrison",16223,6,6,5,
"G1900870","1970","Iowa","19","Henry","087","Henry",17985,91,12,26,
"G1900890","1970","Iowa","19","Howard","089","Howard",11423,2,2,15,
"G1900910","1970","Iowa","19","Humboldt","091","Humboldt",12504,2,1,12,
"G1900930","1970","Iowa","19","Ida","093","Ida",9184,4,1,1,
"G1900950","1970","Iowa","19","Iowa","095","Iowa",15410,3,3,3,
"G1900970","1970","Iowa","19","Jackson","097","Jackson",20794,6,6,33,
"G1900990","1970","Iowa","19","Jasper","099","Jasper",35322,55,8,40,
"G1901010","1970","Iowa","19","Jefferson","101","Jefferson",15612,122,5,35,
"G1901030","1970","Iowa","19","Johnson","103","Johnson",70888,552,46,641,
"G1901050","1970","Iowa","19","Jones","105","Jones",19764,77,16,11,
"G1901070","1970","Iowa","19","Keokuk","107","Keokuk",13921,3,6,13,
"G1901090","1970","Iowa","19","Kossuth","109","Kossuth",22899,5,8,25,
"G1901110","1970","Iowa","19","Lee","111","Lee",41835,1033,31,97,
"G1901130","1970","Iowa","19","Linn","113","Linn",160834,1807,165,407,
"G1901150","1970","Iowa","19","Louisa","115","Louisa",10663,1,1,17,
"G1901170","1970","Iowa","19","Lucas","117","Lucas",10151,2,1,9,
"G1901190","1970","Iowa","19","Lyon","119","Lyon",13330,1,1,8,
"G1901210","1970","Iowa","19","Madison","121","Madison",11543,3,9,3,
"G1901230","1970","Iowa","19","Mahaska","123","Mahaska",22048,73,17,39,
"G1901250","1970","Iowa","19","Marion","125","Marion",26168,141,8,35,
"G1901270","1970","Iowa","19","Marshall","127","Marshall",40705,257,44,70,
"G1901290","1970","Iowa","19","Mills","129","Mills",11578,11,6,11,
"G1901310","1970","Iowa","19","Mitchell","131","Mitchell",13086,6,1,15,
"G1901330","1970","Iowa","19","Monona","133","Monona",12052,0,3,14,
"G1901350","1970","Iowa","19","Monroe","135","Monroe",9330,23,2,2,
"G1901370","1970","Iowa","19","Montgomery","137","Montgomery",12754,8,10,9,
"G1901390","1970","Iowa","19","Muscatine","139","Muscatine",36889,132,43,117,
"G1901410","1970","Iowa","19","O Brien","141","O>Brien",17509,1,0,12,
"G1901430","1970","Iowa","19","Osceola","143","Osceola",8537,1,4,13,
"G1901450","1970","Iowa","19","Page","145","Page",18409,42,18,38,
"G1901470","1970","Iowa","19","Palo Alto","147","Palo Alto",13265,5,3,16,
"G1901490","1970","Iowa","19","Plymouth","149","Plymouth",24262,29,6,15,
"G1901510","1970","Iowa","19","Pocahontas","151","Pocahontas",12711,1,6,11,
"G1901530","1970","Iowa","19","Polk","153","Polk",272983,11916,251,951,
"G1901550","1970","Iowa","19","Pottawattamie","155","Pottawattamie",86141,600,100,150,
"G1901570","1970","Iowa","19","Poweshiek","157","Poweshiek",18672,71,6,54,
"G1901590","1970","Iowa","19","Ringgold","159","Ringgold",6358,3,4,8,
"G1901610","1970","Iowa","19","Sac","161","Sac",15555,3,2,13,
"G1901630","1970","Iowa","19","Scott","163","Scott",138074,4160,112,341,
"G1901650","1970","Iowa","19","Shelby","165","Shelby",15505,6,3,14,
"G1901670","1970","Iowa","19","Sioux","167","Sioux",27938,23,14,21,
"G1901690","1970","Iowa","19","Story","169","Story",61802,303,33,645,
"G1901710","1970","Iowa","19","Tama","171","Tama",19464,41,612,30,
"G1901730","1970","Iowa","19","Taylor","173","Taylor",8764,6,14,6,
"G1901750","1970","Iowa","19","Union","175","Union",13523,17,3,14,
"G1901770","1970","Iowa","19","Van Buren","177","Van Buren",8627,3,1,12,
"G1901790","1970","Iowa","19","Wapello","179","Wapello",41742,339,22,46,
"G1901810","1970","Iowa","19","Warren","181","Warren",27342,30,10,50,
"G1901830","1970","Iowa","19","Washington","183","Washington",18924,15,18,10,
"G1901850","1970","Iowa","19","Wayne","185","Wayne",8363,1,1,40,
"G1901870","1970","Iowa","19","Webster","187","Webster",47657,636,28,70,
"G1901890","1970","Iowa","19","Winnebago","189","Winnebago",12953,18,2,17,
"G1901910","1970","Iowa","19","Winneshiek","191","Winneshiek",21661,64,5,28,
"G1901930","1970","Iowa","19","Woodbury","193","Woodbury",101115,1013,715,209,
"G1901950","1970","Iowa","19","Worth","195","Worth",8929,25,2,12,
"G1901970","1970","Iowa","19","Wright","197","Wright",17249,1,10,34,
"G2000010","1970","Kansas","20","Allen","001","Allen",14728,271,29,15,
"G2000030","1970","Kansas","20","Anderson","003","Anderson",8463,19,10,9,
"G2000050","1970","Kansas","20","Atchison","005","Atchison",17892,1149,58,66,
"G2000070","1970","Kansas","20","Barber","007","Barber",6937,28,26,25,
"G2000090","1970","Kansas","20","Barton","009","Barton",30113,413,61,76,
"G2000110","1970","Kansas","20","Bourbon","011","Bourbon",14742,433,29,11,
"G2000130","1970","Kansas","20","Brown","013","Brown",11155,124,386,20,
"G2000150","1970","Kansas","20","Butler","015","Butler",38261,234,100,63,
"G2000170","1970","Kansas","20","Chase","017","Chase",3376,27,0,5,
"G2000190","1970","Kansas","20","Chautauqua","019","Chautauqua",4563,26,46,7,
"G2000210","1970","Kansas","20","Cherokee","021","Cherokee",21133,230,172,14,
"G2000230","1970","Kansas","20","Cheyenne","023","Cheyenne",4253,1,0,2,
"G2000250","1970","Kansas","20","Clark","025","Clark",2884,2,3,7,
"G2000270","1970","Kansas","20","Clay","027","Clay",9865,4,12,9,
"G2000290","1970","Kansas","20","Cloud","029","Cloud",13437,4,0,25,
"G2000310","1970","Kansas","20","Coffey","031","Coffey",7382,1,5,9,
"G2000330","1970","Kansas","20","Comanche","033","Comanche",2699,0,0,3,
"G2000350","1970","Kansas","20","Cowley","035","Cowley",33649,904,368,91,
"G2000370","1970","Kansas","20","Crawford","037","Crawford",37203,416,70,161,
"G2000390","1970","Kansas","20","Decatur","039","Decatur",4981,1,1,5,
"G2000410","1970","Kansas","20","Dickinson","041","Dickinson",19767,112,35,79,
"G2000430","1970","Kansas","20","Doniphan","043","Doniphan",8767,296,28,16,
"G2000450","1970","Kansas","20","Douglas","045","Douglas",53891,2134,1277,630,
"G2000470","1970","Kansas","20","Edwards","047","Edwards",4533,4,10,34,
"G2000490","1970","Kansas","20","Elk","049","Elk",3843,1,6,8,
"G2000510","1970","Kansas","20","Ellis","051","Ellis",24602,35,14,79,
"G2000530","1970","Kansas","20","Ellsworth","053","Ellsworth",6120,9,1,16,
"G2000550","1970","Kansas","20","Finney","055","Finney",18662,189,24,72,
"G2000570","1970","Kansas","20","Ford","057","Ford",22167,344,28,48,
"G2000590","1970","Kansas","20","Franklin","059","Franklin",19622,305,44,36,
"G2000610","1970","Kansas","20","Geary","061","Geary",23948,3454,98,611,
"G2000630","1970","Kansas","20","Gove","063","Gove",3936,0,2,2,
"G2000650","1970","Kansas","20","Graham","065","Graham",4597,152,1,1,
"G2000670","1970","Kansas","20","Grant","067","Grant",5899,8,13,41,
"G2000690","1970","Kansas","20","Gray","069","Gray",4500,6,2,8,
"G2000710","1970","Kansas","20","Greeley","071","Greeley",1805,12,1,1,
"G2000730","1970","Kansas","20","Greenwood","073","Greenwood",9105,6,12,18,
"G2000750","1970","Kansas","20","Hamilton","075","Hamilton",2743,2,0,2,
"G2000770","1970","Kansas","20","Harper","077","Harper",7824,31,5,11,
"G2000790","1970","Kansas","20","Harvey","079","Harvey",26681,428,34,93,
"G2000810","1970","Kansas","20","Haskell","081","Haskell",3653,8,11,0,
"G2000830","1970","Kansas","20","Hodgeman","083","Hodgeman",2634,25,0,3,
"G2000850","1970","Kansas","20","Jackson","085","Jackson",9893,19,423,7,
"G2000870","1970","Kansas","20","Jefferson","087","Jefferson",11797,88,54,6,
"G2000890","1970","Kansas","20","Jewell","089","Jewell",6085,4,4,6,
"G2000910","1970","Kansas","20","Johnson","091","Johnson",215845,1031,270,516,
"G2000930","1970","Kansas","20","Kearny","093","Kearny",3015,1,10,21,
"G2000950","1970","Kansas","20","Kingman","095","Kingman",8843,8,14,21,
"G2000970","1970","Kansas","20","Kiowa","097","Kiowa",4083,2,3,0,
"G2000990","1970","Kansas","20","Labette","099","Labette",24465,1147,122,41,
"G2001010","1970","Kansas","20","Lane","101","Lane",2701,0,0,6,
"G2001030","1970","Kansas","20","Leavenworth","103","Leavenworth",47987,4850,151,352,
"G2001050","1970","Kansas","20","Lincoln","105","Lincoln",4570,0,9,3,
"G2001070","1970","Kansas","20","Linn","107","Linn",7713,43,13,1,
"G2001090","1970","Kansas","20","Logan","109","Logan",3759,42,3,10,
"G2001110","1970","Kansas","20","Lyon","111","Lyon",31157,604,40,270,
"G2001130","1970","Kansas","20","McPherson","113","Mc Pherson",24577,110,30,61,
"G2001150","1970","Kansas","20","Marion","115","Marion",13850,60,11,14,
"G2001170","1970","Kansas","20","Marshall","117","Marshall",13116,13,3,7,
"G2001190","1970","Kansas","20","Meade","119","Meade",4877,1,18,16,
"G2001210","1970","Kansas","20","Miami","121","Miami",18542,635,27,50,
"G2001230","1970","Kansas","20","Mitchell","123","Mitchell",7977,20,0,13,
"G2001250","1970","Kansas","20","Montgomery","125","Montgomery",36788,2785,276,100,
"G2001270","1970","Kansas","20","Morris","127","Morris",6391,30,1,10,
"G2001290","1970","Kansas","20","Morton","129","Morton",3568,2,5,1,
"G2001310","1970","Kansas","20","Nemaha","131","Nemaha",11752,49,10,14,
"G2001330","1970","Kansas","20","Neosho","133","Neosho",18425,283,29,75,
"G2001350","1970","Kansas","20","Ness","135","Ness",4788,0,0,3,
"G2001370","1970","Kansas","20","Norton","137","Norton",7246,9,14,10,
"G2001390","1970","Kansas","20","Osage","139","Osage",13302,11,18,21,
"G2001410","1970","Kansas","20","Osborne","141","Osborne",6398,15,2,1,
"G2001430","1970","Kansas","20","Ottawa","143","Ottawa",6171,8,0,4,
"G2001450","1970","Kansas","20","Pawnee","145","Pawnee",8201,245,11,27,
"G2001470","1970","Kansas","20","Phillips","147","Phillips",7850,23,8,7,
"G2001490","1970","Kansas","20","Pottawatomie","149","Pottawatomie",11689,26,30,10,
"G2001510","1970","Kansas","20","Pratt","151","Pratt",9827,194,24,11,
"G2001530","1970","Kansas","20","Rawlins","153","Rawlins",4373,0,0,20,
"G2001550","1970","Kansas","20","Reno","155","Reno",59165,1320,109,171,
"G2001570","1970","Kansas","20","Republic","157","Republic",8485,1,2,10,
"G2001590","1970","Kansas","20","Rice","159","Rice",12154,102,13,51,
"G2001610","1970","Kansas","20","Riley","161","Riley",51995,3682,231,880,
"G2001630","1970","Kansas","20","Rooks","163","Rooks",7602,19,2,5,
"G2001650","1970","Kansas","20","Rush","165","Rush",5110,3,2,2,
"G2001670","1970","Kansas","20","Russell","167","Russell",9366,35,26,1,
"G2001690","1970","Kansas","20","Saline","169","Saline",44367,1837,77,311,
"G2001710","1970","Kansas","20","Scott","171","Scott",5568,2,1,35,
"G2001730","1970","Kansas","20","Sedgwick","173","Sedgwick",319575,27783,1877,1459,
"G2001750","1970","Kansas","20","Seward","175","Seward",15013,622,54,55,
"G2001770","1970","Kansas","20","Shawnee","177","Shawnee",142372,11196,981,773,
"G2001790","1970","Kansas","20","Sheridan","179","Sheridan",3853,0,2,4,
"G2001810","1970","Kansas","20","Sherman","181","Sherman",7770,6,1,15,
"G2001830","1970","Kansas","20","Smith","183","Smith",6736,2,17,2,
"G2001850","1970","Kansas","20","Stafford","185","Stafford",5919,9,6,9,
"G2001870","1970","Kansas","20","Stanton","187","Stanton",2235,6,22,24,
"G2001890","1970","Kansas","20","Stevens","189","Stevens",4125,50,14,9,
"G2001910","1970","Kansas","20","Sumner","191","Sumner",23272,188,48,45,
"G2001930","1970","Kansas","20","Thomas","193","Thomas",7475,10,3,13,
"G2001950","1970","Kansas","20","Trego","195","Trego",4423,3,4,6,
"G2001970","1970","Kansas","20","Wabaunsee","197","Wabaunsee",6293,92,9,3,
"G2001990","1970","Kansas","20","Wallace","199","Wallace",2173,27,1,14,
"G2002010","1970","Kansas","20","Washington","201","Washington",9243,2,3,1,
"G2002030","1970","Kansas","20","Wichita","203","Wichita",3266,5,1,2,
"G2002050","1970","Kansas","20","Wilson","205","Wilson",11255,39,15,8,
"G2002070","1970","Kansas","20","Woodson","207","Woodson",4746,23,15,5,
"G2002090","1970","Kansas","20","Wyandotte","209","Wyandotte",149876,35707,481,781,
"G2100010","1970","Kentucky","21","Adair","001","Adair",12432,589,4,12,
"G2100030","1970","Kentucky","21","Allen","003","Allen",12335,254,0,9,
"G2100050","1970","Kentucky","21","Anderson","005","Anderson",8910,443,1,4,
"G2100070","1970","Kentucky","21","Ballard","007","Ballard",7856,413,2,5,
"G2100090","1970","Kentucky","21","Barren","009","Barren",26868,1784,11,14,
"G2100110","1970","Kentucky","21","Bath","011","Bath",8828,400,1,6,
"G2100130","1970","Kentucky","21","Bell","013","Bell",29998,1057,19,13,
"G2100150","1970","Kentucky","21","Boone","015","Boone",32603,156,15,38,
"G2100170","1970","Kentucky","21","Bourbon","017","Bourbon",16180,2266,10,20,
"G2100190","1970","Kentucky","21","Boyd","019","Boyd",51500,821,14,41,
"G2100210","1970","Kentucky","21","Boyle","021","Boyle",18616,2434,5,35,
"G2100230","1970","Kentucky","21","Bracken","023","Bracken",7158,62,0,7,
"G2100250","1970","Kentucky","21","Breathitt","025","Breathitt",14198,13,0,10,
"G2100270","1970","Kentucky","21","Breckinridge","027","Breckinridge",14103,674,3,9,
"G2100290","1970","Kentucky","21","Bullitt","029","Bullitt",25857,222,3,8,
"G2100310","1970","Kentucky","21","Butler","031","Butler",9655,51,9,8,
"G2100330","1970","Kentucky","21","Caldwell","033","Caldwell",12241,927,3,8,
"G2100350","1970","Kentucky","21","Calloway","035","Calloway",26805,824,7,56,
"G2100370","1970","Kentucky","21","Campbell","037","Campbell",87569,801,61,70,
"G2100390","1970","Kentucky","21","Carlisle","039","Carlisle",5288,60,0,6,
"G2100410","1970","Kentucky","21","Carroll","041","Carroll",8304,213,1,5,
"G2100430","1970","Kentucky","21","Carter","043","Carter",19807,12,11,20,
"G2100450","1970","Kentucky","21","Casey","045","Casey",12894,30,2,4,
"G2100470","1970","Kentucky","21","Christian","047","Christian",43578,12294,83,269,
"G2100490","1970","Kentucky","21","Clark","049","Clark",22226,1843,1,20,
"G2100510","1970","Kentucky","21","Clay","051","Clay",18126,327,12,16,
"G2100530","1970","Kentucky","21","Clinton","053","Clinton",8138,24,2,10,
"G2100550","1970","Kentucky","21","Crittenden","055","Crittenden",8395,95,2,1,
"G2100570","1970","Kentucky","21","Cumberland","057","Cumberland",6406,443,0,1,
"G2100590","1970","Kentucky","21","Daviess","059","Daviess",76097,3295,27,67,
"G2100610","1970","Kentucky","21","Edmonson","061","Edmonson",8514,228,0,9,
"G2100630","1970","Kentucky","21","Elliott","063","Elliott",5921,2,5,5,
"G2100650","1970","Kentucky","21","Estill","065","Estill",12718,14,13,7,
"G2100670","1970","Kentucky","21","Fayette","067","Fayette",152216,21467,87,553,
"G2100690","1970","Kentucky","21","Fleming","069","Fleming",11083,279,1,3,
"G2100710","1970","Kentucky","21","Floyd","071","Floyd",35702,164,4,19,
"G2100730","1970","Kentucky","21","Franklin","073","Franklin",31717,2691,18,55,
"G2100750","1970","Kentucky","21","Fulton","075","Fulton",8509,1668,0,6,
"G2100770","1970","Kentucky","21","Gallatin","077","Gallatin",4026,104,3,1,
"G2100790","1970","Kentucky","21","Garrard","079","Garrard",8737,711,6,3,
"G2100810","1970","Kentucky","21","Grant","081","Grant",9927,61,5,6,
"G2100830","1970","Kentucky","21","Graves","083","Graves",29435,1480,3,21,
"G2100850","1970","Kentucky","21","Grayson","085","Grayson",16319,117,1,8,
"G2100870","1970","Kentucky","21","Green","087","Green",9894,453,2,1,
"G2100890","1970","Kentucky","21","Greenup","089","Greenup",33045,119,6,22,
"G2100910","1970","Kentucky","21","Hancock","091","Hancock",6936,137,4,3,
"G2100930","1970","Kentucky","21","Hardin","093","Hardin",71381,6260,124,656,
"G2100950","1970","Kentucky","21","Harlan","095","Harlan",34981,2293,14,82,
"G2100970","1970","Kentucky","21","Harrison","097","Harrison",13639,498,13,8,
"G2100990","1970","Kentucky","21","Hart","099","Hart",12601,1365,9,5,
"G2101010","1970","Kentucky","21","Henderson","101","Henderson",32998,3003,6,24,
"G2101030","1970","Kentucky","21","Henry","103","Henry",10122,776,4,8,
"G2101050","1970","Kentucky","21","Hickman","105","Hickman",5483,773,7,1,
"G2101070","1970","Kentucky","21","Hopkins","107","Hopkins",35160,2961,18,28,
"G2101090","1970","Kentucky","21","Jackson","109","Jackson",9989,6,9,1,
"G2101110","1970","Kentucky","21","Jefferson","111","Jefferson",597909,95588,372,1186,
"G2101130","1970","Kentucky","21","Jessamine","113","Jessamine",16245,1159,7,19,
"G2101150","1970","Kentucky","21","Johnson","115","Johnson",17517,7,10,5,
"G2101170","1970","Kentucky","21","Kenton","117","Kenton",125563,3699,46,132,
"G2101190","1970","Kentucky","21","Knott","119","Knott",14560,116,13,9,
"G2101210","1970","Kentucky","21","Knox","121","Knox",23287,372,16,14,
"G2101230","1970","Kentucky","21","Larue","123","Larue",10167,500,3,2,
"G2101250","1970","Kentucky","21","Laurel","125","Laurel",27113,252,5,16,
"G2101270","1970","Kentucky","21","Lawrence","127","Lawrence",10689,31,4,2,
"G2101290","1970","Kentucky","21","Lee","129","Lee",6536,49,0,2,
"G2101310","1970","Kentucky","21","Leslie","131","Leslie",11619,0,3,1,
"G2101330","1970","Kentucky","21","Letcher","133","Letcher",22693,418,21,33,
"G2101350","1970","Kentucky","21","Lewis","135","Lewis",12329,16,5,5,
"G2101370","1970","Kentucky","21","Lincoln","137","Lincoln",15743,897,7,16,
"G2101390","1970","Kentucky","21","Livingston","139","Livingston",7542,45,4,5,
"G2101410","1970","Kentucky","21","Logan","141","Logan",19593,2182,10,8,
"G2101430","1970","Kentucky","21","Lyon","143","Lyon",5146,404,6,6,
"G2101450","1970","Kentucky","21","McCracken","145","Mc Cracken",52241,5960,18,62,
"G2101470","1970","Kentucky","21","McCreary","147","Mc Creary",12350,192,3,3,
"G2101490","1970","Kentucky","21","McLean","149","Mc Lean",8983,54,15,10,
"G2101510","1970","Kentucky","21","Madison","151","Madison",39821,2752,10,147,
"G2101530","1970","Kentucky","21","Magoffin","153","Magoffin",10437,0,4,2,
"G2101550","1970","Kentucky","21","Marion","155","Marion",15242,1457,5,10,
"G2101570","1970","Kentucky","21","Marshall","157","Marshall",20342,13,12,14,
"G2101590","1970","Kentucky","21","Martin","159","Martin",9369,1,4,3,
"G2101610","1970","Kentucky","21","Mason","161","Mason",15659,1608,2,4,
"G2101630","1970","Kentucky","21","Meade","163","Meade",17600,1072,22,102,
"G2101650","1970","Kentucky","21","Menifee","165","Menifee",4027,19,3,1,
"G2101670","1970","Kentucky","21","Mercer","167","Mercer",15142,804,9,5,
"G2101690","1970","Kentucky","21","Metcalfe","169","Metcalfe",7862,310,0,5,
"G2101710","1970","Kentucky","21","Monroe","171","Monroe",11231,393,2,16,
"G2101730","1970","Kentucky","21","Montgomery","173","Montgomery",14227,1124,9,4,
"G2101750","1970","Kentucky","21","Morgan","175","Morgan",10010,5,0,4,
"G2101770","1970","Kentucky","21","Muhlenberg","177","Muhlenberg",26362,1160,3,12,
"G2101790","1970","Kentucky","21","Nelson","179","Nelson",21670,1781,3,23,
"G2101810","1970","Kentucky","21","Nicholas","181","Nicholas",6366,140,0,2,
"G2101830","1970","Kentucky","21","Ohio","183","Ohio",18523,251,2,14,
"G2101850","1970","Kentucky","21","Oldham","185","Oldham",13384,1287,0,16,
"G2101870","1970","Kentucky","21","Owen","187","Owen",7201,264,3,2,
"G2101890","1970","Kentucky","21","Owsley","189","Owsley",5005,16,1,1,
"G2101910","1970","Kentucky","21","Pendleton","191","Pendleton",9884,58,4,3,
"G2101930","1970","Kentucky","21","Perry","193","Perry",24978,694,13,29,
"G2101950","1970","Kentucky","21","Pike","195","Pike",60574,401,35,49,
"G2101970","1970","Kentucky","21","Powell","197","Powell",7636,66,0,2,
"G2101990","1970","Kentucky","21","Pulaski","199","Pulaski",34628,568,27,11,
"G2102010","1970","Kentucky","21","Robertson","201","Robertson",2149,14,0,0,
"G2102030","1970","Kentucky","21","Rockcastle","203","Rockcastle",12296,3,1,5,
"G2102050","1970","Kentucky","21","Rowan","205","Rowan",16781,203,0,26,
