GISJOIN,YEAR,STATE,STATEA,PLACE,PLACEA,NAME,B18AA2010,B18AB2010,B18AC2010,B18AD2010,B18AE2010
"G19013080","2010","Iowa","19","Cherokee city","13080","Cherokee city",5015,52,15,112,59
"G19013125","2010","Iowa","19","Chester city","13125","Chester city",126,0,1,0,0
"G19013215","2010","Iowa","19","Chillicothe city","13215","Chillicothe city",97,0,0,0,0
"G19013350","2010","Iowa","19","Churdan city","13350","Churdan city",365,4,3,8,6
"G19013395","2010","Iowa","19","Cincinnati city","13395","Cincinnati city",348,0,0,1,8
"G19013485","2010","Iowa","19","Clare city","13485","Clare city",142,3,0,1,0
"G19013530","2010","Iowa","19","Clarence city","13530","Clarence city",953,2,3,8,8
"G19013575","2010","Iowa","19","Clarinda city","13575","Clarinda city",4970,311,63,133,95
"G19013620","2010","Iowa","19","Clarion city","13620","Clarion city",2620,13,8,158,51
"G19013755","2010","Iowa","19","Clarksville city","13755","Clarksville city",1410,2,3,8,16
"G19013845","2010","Iowa","19","Clayton city","13845","Clayton city",43,0,0,0,0
"G19013980","2010","Iowa","19","Clearfield city","13980","Clearfield city",355,2,1,0,5
"G19014025","2010","Iowa","19","Clear Lake city","14025","Clear Lake city",7488,35,9,134,111
"G19014115","2010","Iowa","19","Cleghorn city","14115","Cleghorn city",228,2,0,1,9
"G19014160","2010","Iowa","19","Clemons city","14160","Clemons city",143,0,0,4,1
"G19014250","2010","Iowa","19","Clermont city","14250","Clermont city",621,0,0,9,2
"G19014385","2010","Iowa","19","Climbing Hill CDP","14385","Climbing Hill CDP",95,0,0,0,2
"G19014430","2010","Iowa","19","Clinton city","14430","Clinton city",24467,1166,95,494,663
"G19014475","2010","Iowa","19","Clio city","14475","Clio city",78,0,0,0,2
"G19014520","2010","Iowa","19","Clive city","14520","Clive city",13613,337,26,1148,323
"G19014655","2010","Iowa","19","Clutier city","14655","Clutier city",197,0,1,10,5
"G19014835","2010","Iowa","19","Coalville CDP","14835","Coalville CDP",566,10,3,3,28
"G19014880","2010","Iowa","19","Coburg city","14880","Coburg city",40,0,0,0,2
"G19014925","2010","Iowa","19","Coggon city","14925","Coggon city",656,1,0,0,1
"G19014970","2010","Iowa","19","Coin city","14970","Coin city",182,0,0,0,11
"G19015015","2010","Iowa","19","Colesburg city","15015","Colesburg city",396,0,0,4,4
"G19015060","2010","Iowa","19","Colfax city","15060","Colfax city",2058,6,9,5,15
"G19015105","2010","Iowa","19","College Springs city","15105","College Springs city",207,0,0,1,6
"G19015195","2010","Iowa","19","Collins city","15195","Collins city",490,0,0,1,4
"G19015240","2010","Iowa","19","Colo city","15240","Colo city",864,3,2,3,4
"G19015375","2010","Iowa","19","Columbus City city","15375","Columbus City city",290,0,0,98,3
"G19015420","2010","Iowa","19","Columbus Junction city","15420","Columbus Junction city",1410,31,5,396,57
"G19015465","2010","Iowa","19","Colwell city","15465","Colwell city",71,0,0,0,2
"G19015645","2010","Iowa","19","Conesville city","15645","Conesville city",249,3,0,172,8
"G19015825","2010","Iowa","19","Conrad city","15825","Conrad city",1085,4,2,6,11
"G19015870","2010","Iowa","19","Conroy CDP","15870","Conroy CDP",258,0,0,0,1
"G19015960","2010","Iowa","19","Conway city","15960","Conway city",41,0,0,0,0
"G19016050","2010","Iowa","19","Coon Rapids city","16050","Coon Rapids city",1275,1,1,18,10
"G19016140","2010","Iowa","19","Coppock city","16140","Coppock city",44,0,0,0,3
"G19016230","2010","Iowa","19","Coralville city","16230","Coralville city",15014,1492,59,1854,488
"G19016320","2010","Iowa","19","Corley CDP","16320","Corley CDP",26,0,0,0,0
"G19016500","2010","Iowa","19","Corning city","16500","Corning city",1605,2,3,15,10
"G19016545","2010","Iowa","19","Correctionville city","16545","Correctionville city",798,2,5,8,8
"G19016590","2010","Iowa","19","Corwith city","16590","Corwith city",302,0,0,5,2
"G19016635","2010","Iowa","19","Corydon city","16635","Corydon city",1569,1,3,4,8
"G19016725","2010","Iowa","19","Cotter city","16725","Cotter city",48,0,0,0,0
"G19016815","2010","Iowa","19","Coulter city","16815","Coulter city",245,1,0,34,1
"G19016860","2010","Iowa","19","Council Bluffs city","16860","Council Bluffs city",56539,1159,357,2700,1475
"G19016950","2010","Iowa","19","Craig city","16950","Craig city",89,0,0,0,0
"G19017130","2010","Iowa","19","Crawfordsville city","17130","Crawfordsville city",248,2,3,9,2
"G19017175","2010","Iowa","19","Crescent city","17175","Crescent city",607,0,1,1,8
"G19017220","2010","Iowa","19","Cresco city","17220","Cresco city",3765,16,2,43,42
"G19017265","2010","Iowa","19","Creston city","17265","Creston city",7523,81,24,111,95
"G19017490","2010","Iowa","19","Cromwell city","17490","Cromwell city",107,0,0,0,0
"G19017670","2010","Iowa","19","Crystal Lake city","17670","Crystal Lake city",243,4,1,0,2
"G19017760","2010","Iowa","19","Cumberland city","17760","Cumberland city",259,0,1,1,1
"G19017850","2010","Iowa","19","Cumming city","17850","Cumming city",340,3,0,4,4
"G19017895","2010","Iowa","19","Curlew city","17895","Curlew city",57,1,0,0,0
"G19017940","2010","Iowa","19","Cushing city","17940","Cushing city",219,0,0,0,1
"G19017985","2010","Iowa","19","Cylinder city","17985","Cylinder city",87,0,0,0,1
"G19018075","2010","Iowa","19","Dakota City city","18075","Dakota City city",809,1,4,15,14
"G19018255","2010","Iowa","19","Dallas Center city","18255","Dallas Center city",1594,9,3,4,13
"G19018345","2010","Iowa","19","Dana city","18345","Dana city",65,6,0,0,0
"G19018390","2010","Iowa","19","Danbury city","18390","Danbury city",340,0,6,1,1
"G19018435","2010","Iowa","19","Danville city","18435","Danville city",898,17,2,7,10
"G19019000","2010","Iowa","19","Davenport city","19000","Davenport city",80401,10759,380,4305,3840
"G19019090","2010","Iowa","19","Davis City city","19090","Davis City city",200,0,1,0,3
"G19019135","2010","Iowa","19","Dawson city","19135","Dawson city",122,1,0,2,6
"G19019180","2010","Iowa","19","Dayton city","19180","Dayton city",826,5,0,3,3
"G19019360","2010","Iowa","19","Decatur City city","19360","Decatur City city",189,0,1,2,5
"G19019405","2010","Iowa","19","Decorah city","19405","Decorah city",7686,123,4,232,82
"G19019450","2010","Iowa","19","Dedham city","19450","Dedham city",266,0,0,0,0
"G19019495","2010","Iowa","19","Deep River city","19495","Deep River city",279,0,0,0,0
"G19019585","2010","Iowa","19","Defiance city","19585","Defiance city",281,0,1,2,0
"G19019630","2010","Iowa","19","Delaware city","19630","Delaware city",158,0,0,0,1
"G19019675","2010","Iowa","19","Delhi city","19675","Delhi city",456,0,0,0,4
"G19019720","2010","Iowa","19","Delmar city","19720","Delmar city",509,8,1,1,6
"G19019765","2010","Iowa","19","Deloit city","19765","Deloit city",231,0,0,29,4
"G19019810","2010","Iowa","19","Delphos city","19810","Delphos city",25,0,0,0,0
"G19019855","2010","Iowa","19","Delta city","19855","Delta city",318,6,1,1,2
"G19019945","2010","Iowa","19","Denison city","19945","Denison city",5861,190,46,2009,192
"G19019990","2010","Iowa","19","Denmark CDP","19990","Denmark CDP",421,0,1,0,1
"G19020035","2010","Iowa","19","Denver city","20035","Denver city",1759,2,1,10,8
"G19020125","2010","Iowa","19","Derby city","20125","Derby city",114,0,0,0,1
"G19021000","2010","Iowa","19","Des Moines city","21000","Des Moines city",155469,20842,1008,19297,6817
"G19021045","2010","Iowa","19","De Soto city","21045","De Soto city",1014,7,5,10,14
"G19021180","2010","Iowa","19","De Witt city","21180","De Witt city",5166,44,3,31,78
"G19021225","2010","Iowa","19","Dexter city","21225","Dexter city",602,7,1,0,1
"G19021270","2010","Iowa","19","Diagonal city","21270","Diagonal city",323,1,6,0,0
"G19021320","2010","Iowa","19","Diamondhead Lake CDP","21320","Diamondhead Lake CDP",359,0,1,6,0
"G19021360","2010","Iowa","19","Dickens city","21360","Dickens city",182,0,0,3,0
"G19021405","2010","Iowa","19","Dike city","21405","Dike city",1195,3,0,4,7
"G19021540","2010","Iowa","19","Dixon city","21540","Dixon city",239,3,2,0,3
"G19021675","2010","Iowa","19","Dolliver city","21675","Dolliver city",66,0,0,0,0
"G19021720","2010","Iowa","19","Donahue city","21720","Donahue city",342,1,0,0,3
"G19021810","2010","Iowa","19","Donnellson city","21810","Donnellson city",903,1,1,2,5
"G19021900","2010","Iowa","19","Doon city","21900","Doon city",569,0,0,7,1
"G19022035","2010","Iowa","19","Douds CDP","22035","Douds CDP",150,0,0,1,1
"G19022080","2010","Iowa","19","Dougherty city","22080","Dougherty city",56,0,0,2,0
"G19022215","2010","Iowa","19","Dow City city","22215","Dow City city",475,0,1,31,3
"G19022305","2010","Iowa","19","Dows city","22305","Dows city",502,7,0,22,7
"G19022350","2010","Iowa","19","Drakesville city","22350","Drakesville city",183,0,0,0,1
"G19022395","2010","Iowa","19","Dubuque city","22395","Dubuque city",52869,2302,155,1293,1018
"G19022620","2010","Iowa","19","Dumont city","22620","Dumont city",629,1,0,5,2
"G19022710","2010","Iowa","19","Duncan CDP","22710","Duncan CDP",124,0,1,1,5
"G19022755","2010","Iowa","19","Duncombe city","22755","Duncombe city",394,2,0,3,11
"G19022800","2010","Iowa","19","Dundee city","22800","Dundee city",174,0,0,0,0
"G19022845","2010","Iowa","19","Dunkerton city","22845","Dunkerton city",819,9,0,9,15
"G19022890","2010","Iowa","19","Dunlap city","22890","Dunlap city",1021,0,7,2,12
"G19022935","2010","Iowa","19","Durango city","22935","Durango city",22,0,0,0,0
"G19022980","2010","Iowa","19","Durant city","22980","Durant city",1796,2,4,12,18
"G19023115","2010","Iowa","19","Dyersville city","23115","Dyersville city",3961,37,0,27,33
"G19023160","2010","Iowa","19","Dysart city","23160","Dysart city",1346,7,1,9,16
"G19023250","2010","Iowa","19","Eagle Grove city","23250","Eagle Grove city",3422,25,0,71,65
"G19023340","2010","Iowa","19","Earlham city","23340","Earlham city",1425,2,0,10,13
"G19023385","2010","Iowa","19","Earling city","23385","Earling city",428,1,6,0,2
"G19023430","2010","Iowa","19","Earlville city","23430","Earlville city",801,0,0,6,5
"G19023475","2010","Iowa","19","Early city","23475","Early city",519,8,1,21,8
"G19023520","2010","Iowa","19","East Amana CDP","23520","East Amana CDP",56,0,0,0,0
"G19023790","2010","Iowa","19","East Peru city","23790","East Peru city",125,0,0,0,0
"G19023970","2010","Iowa","19","Eddyville city","23970","Eddyville city",988,1,1,17,17
"G19024060","2010","Iowa","19","Edgewood city","24060","Edgewood city",856,0,1,1,6
"G19024375","2010","Iowa","19","Elberon city","24375","Elberon city",189,0,0,6,1
"G19024420","2010","Iowa","19","Eldon city","24420","Eldon city",912,1,2,3,9
"G19024465","2010","Iowa","19","Eldora city","24465","Eldora city",2591,56,8,34,43
"G19024600","2010","Iowa","19","Eldridge city","24600","Eldridge city",5470,26,10,46,99
"G19024645","2010","Iowa","19","Elgin city","24645","Elgin city",675,1,3,1,3
"G19024690","2010","Iowa","19","Elkader city","24690","Elkader city",1257,1,4,2,9
"G19024735","2010","Iowa","19","Elkhart city","24735","Elkhart city",653,7,2,0,21
"G19024780","2010","Iowa","19","Elk Horn city","24780","Elk Horn city",655,0,0,5,2
"G19024825","2010","Iowa","19","Elkport city","24825","Elkport city",37,0,0,0,0
"G19024870","2010","Iowa","19","Elk Run Heights city","24870","Elk Run Heights city",1057,19,3,8,30
"G19024915","2010","Iowa","19","Elliott city","24915","Elliott city",347,0,1,1,1
"G19025005","2010","Iowa","19","Ellston city","25005","Ellston city",42,0,0,0,1
"G19025050","2010","Iowa","19","Ellsworth city","25050","Ellsworth city",489,1,11,24,6
"G19025095","2010","Iowa","19","Elma city","25095","Elma city",526,7,0,1,12
"G19025365","2010","Iowa","19","Ely city","25365","Ely city",1732,6,2,19,17
"G19025500","2010","Iowa","19","Emerson city","25500","Emerson city",433,0,0,0,5
"G19025590","2010","Iowa","19","Emmetsburg city","25590","Emmetsburg city",3784,39,7,32,42
"G19025725","2010","Iowa","19","Epworth city","25725","Epworth city",1747,14,0,95,4
"G19025815","2010","Iowa","19","Essex city","25815","Essex city",776,0,5,7,10
"G19025860","2010","Iowa","19","Estherville city","25860","Estherville city",5759,50,46,382,123
"G19025995","2010","Iowa","19","Evansdale city","25995","Evansdale city",4504,80,10,43,114
"G19026175","2010","Iowa","19","Everly city","26175","Everly city",601,0,1,0,1
"G19026265","2010","Iowa","19","Exira city","26265","Exira city",828,2,1,3,6
"G19026310","2010","Iowa","19","Exline city","26310","Exline city",159,0,0,1,0
"G19026355","2010","Iowa","19","Fairbank city","26355","Fairbank city",1091,3,1,4,14
"G19026400","2010","Iowa","19","Fairfax city","26400","Fairfax city",2041,26,4,35,17
"G19026445","2010","Iowa","19","Fairfield city","26445","Fairfield city",8545,191,18,502,208
"G19026760","2010","Iowa","19","Farley city","26760","Farley city",1527,1,0,4,5
"G19026850","2010","Iowa","19","Farmersburg city","26850","Farmersburg city",293,1,0,1,7
"G19026895","2010","Iowa","19","Farmington city","26895","Farmington city",649,2,5,4,4
"G19026940","2010","Iowa","19","Farnhamville city","26940","Farnhamville city",365,0,1,2,3
"G19026985","2010","Iowa","19","Farragut city","26985","Farragut city",483,0,1,0,1
"G19027165","2010","Iowa","19","Fayette city","27165","Fayette city",1185,90,0,42,21
"G19027210","2010","Iowa","19","Fenton city","27210","Fenton city",275,2,0,2,0
"G19027255","2010","Iowa","19","Ferguson city","27255","Ferguson city",124,0,0,0,2
"G19027390","2010","Iowa","19","Fertile city","27390","Fertile city",362,2,4,1,1
"G19027975","2010","Iowa","19","Floris city","27975","Floris city",137,0,0,0,1
"G19028020","2010","Iowa","19","Floyd city","28020","Floyd city",331,0,0,2,2
"G19028245","2010","Iowa","19","Fonda city","28245","Fonda city",595,3,0,21,12
"G19028290","2010","Iowa","19","Fontanelle city","28290","Fontanelle city",670,0,0,1,1
"G19028380","2010","Iowa","19","Forest City city","28380","Forest City city",3941,64,10,74,62
"G19028425","2010","Iowa","19","Fort Atkinson city","28425","Fort Atkinson city",342,0,0,6,1
"G19028515","2010","Iowa","19","Fort Dodge city","28515","Fort Dodge city",22622,1376,89,566,553
"G19028605","2010","Iowa","19","Fort Madison city","28605","Fort Madison city",9872,612,42,250,275
"G19028650","2010","Iowa","19","Fostoria city","28650","Fostoria city",223,0,0,3,5
"G19028740","2010","Iowa","19","Franklin city","28740","Franklin city",142,0,1,0,0
"G19028920","2010","Iowa","19","Fraser city","28920","Fraser city",100,0,0,0,2
"G19028965","2010","Iowa","19","Fredericksburg city","28965","Fredericksburg city",895,2,2,22,10
"G19029010","2010","Iowa","19","Frederika city","29010","Frederika city",180,0,1,2,0
"G19029055","2010","Iowa","19","Fredonia city","29055","Fredonia city",182,1,5,53,3
"G19029190","2010","Iowa","19","Fremont city","29190","Fremont city",733,1,0,5,4
"G19029280","2010","Iowa","19","Fruitland city","29280","Fruitland city",945,0,2,26,4
"G19029325","2010","Iowa","19","Frytown CDP","29325","Frytown CDP",160,0,0,0,5
"G19029550","2010","Iowa","19","Galt city","29550","Galt city",32,0,0,0,0
"G19029595","2010","Iowa","19","Galva city","29595","Galva city",414,1,3,15,1
"G19029685","2010","Iowa","19","Garber city","29685","Garber city",88,0,0,0,0
"G19029730","2010","Iowa","19","Garden City CDP","29730","Garden City CDP",89,0,0,0,0
"G19029775","2010","Iowa","19","Garden Grove city","29775","Garden Grove city",206,2,0,0,3
"G19029910","2010","Iowa","19","Garnavillo city","29910","Garnavillo city",732,4,0,6,3
"G19029955","2010","Iowa","19","Garner city","29955","Garner city",3046,20,1,21,41
"G19030000","2010","Iowa","19","Garrison city","30000","Garrison city",357,4,0,1,9
"G19030045","2010","Iowa","19","Garwin city","30045","Garwin city",507,0,3,7,10
"G19030135","2010","Iowa","19","Geneva city","30135","Geneva city",162,0,0,0,3
"G19030225","2010","Iowa","19","George city","30225","George city",1064,2,1,8,5
"G19030540","2010","Iowa","19","Gibson city","30540","Gibson city",60,0,0,1,0
"G19030630","2010","Iowa","19","Gilbert city","30630","Gilbert city",1031,15,2,21,13
"G19030675","2010","Iowa","19","Gilbertville city","30675","Gilbertville city",702,0,1,5,4
"G19030810","2010","Iowa","19","Gillett Grove city","30810","Gillett Grove city",48,0,0,0,1
"G19030900","2010","Iowa","19","Gilman city","30900","Gilman city",507,0,0,1,1
"G19030945","2010","Iowa","19","Gilmore City city","30945","Gilmore City city",493,2,0,4,5
"G19031035","2010","Iowa","19","Gladbrook city","31035","Gladbrook city",934,0,0,5,6
"G19031350","2010","Iowa","19","Glenwood city","31350","Glenwood city",5098,32,17,65,57
"G19031395","2010","Iowa","19","Glidden city","31395","Glidden city",1134,0,7,1,4
"G19031530","2010","Iowa","19","Goldfield city","31530","Goldfield city",606,2,3,6,18
"G19031575","2010","Iowa","19","Goodell city","31575","Goodell city",132,0,0,7,0
"G19031665","2010","Iowa","19","Goose Lake city","31665","Goose Lake city",238,0,0,0,2
"G19031710","2010","Iowa","19","Gowrie city","31710","Gowrie city",1013,10,1,2,11
"G19031800","2010","Iowa","19","Graettinger city","31800","Graettinger city",831,3,1,4,5
"G19031845","2010","Iowa","19","Graf city","31845","Graf city",79,0,0,0,0
"G19031890","2010","Iowa","19","Grafton city","31890","Grafton city",249,0,0,1,2
"G19031980","2010","Iowa","19","Grand Junction city","31980","Grand Junction city",796,5,10,10,3
"G19032025","2010","Iowa","19","Grand Mound city","32025","Grand Mound city",635,0,0,2,5
"G19032070","2010","Iowa","19","Grand River city","32070","Grand River city",228,0,1,3,4
"G19032115","2010","Iowa","19","Grandview city","32115","Grandview city",513,5,1,27,10
"G19032160","2010","Iowa","19","Granger city","32160","Granger city",1225,4,0,7,8
"G19032295","2010","Iowa","19","Grant city","32295","Grant city",92,0,0,0,0
"G19032475","2010","Iowa","19","Granville city","32475","Granville city",280,2,0,24,6
"G19032520","2010","Iowa","19","Gravity city","32520","Gravity city",187,0,0,1,0
"G19032565","2010","Iowa","19","Gray city","32565","Gray city",62,0,0,0,1
"G19032610","2010","Iowa","19","Greeley city","32610","Greeley city",256,0,0,0,0
"G19032745","2010","Iowa","19","Greene city","32745","Greene city",1114,2,2,3,9
"G19032790","2010","Iowa","19","Greenfield city","32790","Greenfield city",1943,3,1,22,13
"G19032925","2010","Iowa","19","Green Mountain CDP","32925","Green Mountain CDP",122,0,0,1,3
"G19032970","2010","Iowa","19","Greenville city","32970","Greenville city",72,0,3,0,0
"G19033060","2010","Iowa","19","Grimes city","33060","Grimes city",7835,87,16,203,105
"G19033105","2010","Iowa","19","Grinnell city","33105","Grinnell city",8468,182,30,342,196
"G19033150","2010","Iowa","19","Griswold city","33150","Griswold city",1010,10,3,4,9
"G19033195","2010","Iowa","19","Grundy Center city","33195","Grundy Center city",2668,5,0,7,26
"G19033240","2010","Iowa","19","Gruver city","33240","Gruver city",92,2,0,0,0
"G19033285","2010","Iowa","19","Guernsey city","33285","Guernsey city",63,0,0,0,0
"G19033420","2010","Iowa","19","Guthrie Center city","33420","Guthrie Center city",1507,2,6,40,14
"G19033465","2010","Iowa","19","Guttenberg city","33465","Guttenberg city",1887,3,0,19,10
"G19033645","2010","Iowa","19","Halbur city","33645","Halbur city",245,0,0,0,1
"G19033780","2010","Iowa","19","Hamburg city","33780","Hamburg city",1118,10,6,36,17
"G19033870","2010","Iowa","19","Hamilton city","33870","Hamilton city",130,0,0,0,0
"G19033960","2010","Iowa","19","Hampton city","33960","Hampton city",3973,25,9,337,117
"G19034005","2010","Iowa","19","Hancock city","34005","Hancock city",188,0,1,4,3
"G19034185","2010","Iowa","19","Hanlontown city","34185","Hanlontown city",220,2,0,2,2
"G19034365","2010","Iowa","19","Hansell city","34365","Hansell city",97,0,0,1,0
"G19034410","2010","Iowa","19","Harcourt city","34410","Harcourt city",297,1,1,1,3
"G19034455","2010","Iowa","19","Hardy city","34455","Hardy city",44,0,0,0,3
"G19034500","2010","Iowa","19","Harlan city","34500","Harlan city",4954,24,18,66,44
"G19034545","2010","Iowa","19","Harper city","34545","Harper city",108,0,1,2,3
"G19034590","2010","Iowa","19","Harpers Ferry city","34590","Harpers Ferry city",327,1,0,0,0
"G19034635","2010","Iowa","19","Harris city","34635","Harris city",166,0,2,0,2
"G19034680","2010","Iowa","19","Hartford city","34680","Hartford city",751,5,1,8,6
"G19034725","2010","Iowa","19","Hartley city","34725","Hartley city",1602,0,1,36,33
"G19034770","2010","Iowa","19","Hartwick city","34770","Hartwick city",84,0,0,0,2
"G19034860","2010","Iowa","19","Harvey city","34860","Harvey city",229,0,1,5,0
"G19034995","2010","Iowa","19","Hastings city","34995","Hastings city",151,0,0,0,1
"G19035130","2010","Iowa","19","Havelock city","35130","Havelock city",128,0,2,2,6
"G19035220","2010","Iowa","19","Haverhill city","35220","Haverhill city",172,0,0,0,1
"G19035265","2010","Iowa","19","Hawarden city","35265","Hawarden city",2211,12,23,276,24
"G19035310","2010","Iowa","19","Hawkeye city","35310","Hawkeye city",445,3,1,0,0
"G19035445","2010","Iowa","19","Hayesville city","35445","Hayesville city",50,0,0,0,0
"G19035490","2010","Iowa","19","Hayfield CDP","35490","Hayfield CDP",43,0,0,0,0
"G19035580","2010","Iowa","19","Hazleton city","35580","Hazleton city",797,4,13,0,9
"G19035670","2010","Iowa","19","Hedrick city","35670","Hedrick city",751,9,0,0,4
"G19035715","2010","Iowa","19","Henderson city","35715","Henderson city",184,0,0,0,1
"G19035760","2010","Iowa","19","Hepburn city","35760","Hepburn city",23,0,0,0,0
"G19035940","2010","Iowa","19","Hiawatha city","35940","Hiawatha city",6247,361,17,226,173
"G19036030","2010","Iowa","19","High Amana CDP","36030","High Amana CDP",113,0,0,0,2
"G19036345","2010","Iowa","19","Hills city","36345","Hills city",656,2,5,20,20
"G19036390","2010","Iowa","19","Hillsboro city","36390","Hillsboro city",178,1,0,0,1
"G19036480","2010","Iowa","19","Hinton city","36480","Hinton city",917,3,2,3,3
"G19036660","2010","Iowa","19","Holiday Lake CDP","36660","Holiday Lake CDP",425,2,5,1,0
"G19036705","2010","Iowa","19","Holland city","36705","Holland city",281,0,0,0,1
"G19036840","2010","Iowa","19","Holstein city","36840","Holstein city",1364,1,3,12,16
"G19036885","2010","Iowa","19","Holy Cross city","36885","Holy Cross city",372,0,0,0,2
"G19036975","2010","Iowa","19","Homestead CDP","36975","Homestead CDP",145,1,0,2,0
"G19037155","2010","Iowa","19","Hopkinton city","37155","Hopkinton city",622,0,0,2,4
"G19037200","2010","Iowa","19","Hornick city","37200","Hornick city",221,1,0,2,1
"G19037290","2010","Iowa","19","Hospers city","37290","Hospers city",680,6,2,4,6
"G19037335","2010","Iowa","19","Houghton city","37335","Houghton city",146,0,0,0,0
"G19037425","2010","Iowa","19","Hubbard city","37425","Hubbard city",825,1,1,12,6
"G19037470","2010","Iowa","19","Hudson city","37470","Hudson city",2238,6,0,28,10
"G19037515","2010","Iowa","19","Hull city","37515","Hull city",2013,8,12,126,16
"G19037560","2010","Iowa","19","Humboldt city","37560","Humboldt city",4452,28,5,163,42
"G19037605","2010","Iowa","19","Humeston city","37605","Humeston city",479,1,2,3,9
"G19037875","2010","Iowa","19","Hutchins CDP","37875","Hutchins CDP",25,1,0,2,0
"G19037920","2010","Iowa","19","Huxley city","37920","Huxley city",3171,33,5,53,55
"G19038010","2010","Iowa","19","Ida Grove city","38010","Ida Grove city",2103,6,4,15,14
"G19038055","2010","Iowa","19","Imogene city","38055","Imogene city",71,0,0,1,0
"G19038100","2010","Iowa","19","Independence city","38100","Independence city",5825,18,3,56,64
"G19038280","2010","Iowa","19","Indianola city","38280","Indianola city",14320,77,36,151,198
"G19038415","2010","Iowa","19","Inwood city","38415","Inwood city",797,0,1,11,5
"G19038460","2010","Iowa","19","Ionia city","38460","Ionia city",290,0,0,1,0
"G19038595","2010","Iowa","19","Iowa City city","38595","Iowa City city",56004,3912,144,6103,1699
"G19038640","2010","Iowa","19","Iowa Falls city","38640","Iowa Falls city",4924,142,21,92,59
"G19038820","2010","Iowa","19","Ireton city","38820","Ireton city",596,1,0,11,1
"G19038955","2010","Iowa","19","Irvington CDP","38955","Irvington CDP",38,0,0,0,0
"G19039000","2010","Iowa","19","Irwin city","39000","Irwin city",337,0,0,2,2
"G19039135","2010","Iowa","19","Jackson Junction city","39135","Jackson Junction city",57,0,0,1,0
"G19039180","2010","Iowa","19","Jacksonville CDP","39180","Jacksonville CDP",25,0,0,5,0
"G19039225","2010","Iowa","19","Jamaica city","39225","Jamaica city",213,0,0,6,5
"G19039405","2010","Iowa","19","Janesville city","39405","Janesville city",915,6,0,2,7
"G19039450","2010","Iowa","19","Jefferson city","39450","Jefferson city",4254,5,5,52,29
"G19039585","2010","Iowa","19","Jesup city","39585","Jesup city",2474,8,0,6,32
"G19039675","2010","Iowa","19","Jewell Junction city","39675","Jewell Junction city",1157,1,0,41,16
"G19039765","2010","Iowa","19","Johnston city","39765","Johnston city",15727,376,13,899,263
"G19039855","2010","Iowa","19","Joice city","39855","Joice city",215,0,1,0,6
"G19039900","2010","Iowa","19","Jolley city","39900","Jolley city",41,0,0,0,0
"G19040170","2010","Iowa","19","Kalona city","40170","Kalona city",2296,9,7,30,21
"G19040215","2010","Iowa","19","Kamrar city","40215","Kamrar city",192,0,0,4,3
"G19040260","2010","Iowa","19","Kanawha city","40260","Kanawha city",631,5,4,7,5
"G19040350","2010","Iowa","19","Kellerton city","40350","Kellerton city",303,0,3,5,4
"G19040395","2010","Iowa","19","Kelley city","40395","Kelley city",304,2,0,1,2
"G19040440","2010","Iowa","19","Kellogg city","40440","Kellogg city",588,1,1,8,1
"G19040665","2010","Iowa","19","Kensett city","40665","Kensett city",261,0,0,4,1
"G19040710","2010","Iowa","19","Kent CDP","40710","Kent CDP",61,0,0,0,0
"G19040845","2010","Iowa","19","Keokuk city","40845","Keokuk city",9908,427,19,122,304
"G19040890","2010","Iowa","19","Keomah Village city","40890","Keomah Village city",84,0,0,0,0
"G19040935","2010","Iowa","19","Keosauqua city","40935","Keosauqua city",982,4,0,10,10
"G19040980","2010","Iowa","19","Keota city","40980","Keota city",992,4,0,2,11
"G19041070","2010","Iowa","19","Keswick city","41070","Keswick city",240,0,3,0,3
"G19041115","2010","Iowa","19","Keystone city","41115","Keystone city",617,0,3,1,1
"G19041295","2010","Iowa","19","Kimballton city","41295","Kimballton city",315,0,1,4,2
"G19041385","2010","Iowa","19","Kingsley city","41385","Kingsley city",1386,3,1,11,10
"G19041475","2010","Iowa","19","Kinross city","41475","Kinross city",73,0,0,0,0
"G19041520","2010","Iowa","19","Kirkman city","41520","Kirkman city",62,0,0,2,0
"G19041565","2010","Iowa","19","Kirkville city","41565","Kirkville city",163,0,1,2,1
"G19041610","2010","Iowa","19","Kiron city","41610","Kiron city",255,0,0,23,1
"G19041655","2010","Iowa","19","Klemme city","41655","Klemme city",500,2,0,1,4
"G19041790","2010","Iowa","19","Knierim city","41790","Knierim city",58,0,0,1,1
"G19042015","2010","Iowa","19","Knoxville city","42015","Knoxville city",7083,80,20,55,75
"G19042285","2010","Iowa","19","Lacona city","42285","Lacona city",360,0,0,0,1
"G19042330","2010","Iowa","19","Ladora city","42330","Ladora city",274,7,0,0,2
"G19042465","2010","Iowa","19","Lake City city","42465","Lake City city",1700,3,2,10,12
"G19042555","2010","Iowa","19","Lake Mills city","42555","Lake Mills city",2031,6,1,45,17
"G19042575","2010","Iowa","19","Lake Panorama CDP","42575","Lake Panorama CDP",1290,0,2,11,6
"G19042600","2010","Iowa","19","Lake Park city","42600","Lake Park city",1089,0,0,5,11
"G19042645","2010","Iowa","19","Lakeside city","42645","Lakeside city",457,13,1,99,26
"G19042690","2010","Iowa","19","Lake View city","42690","Lake View city",1134,3,0,1,4
"G19042825","2010","Iowa","19","Lakota city","42825","Lakota city",240,0,2,10,3
"G19042870","2010","Iowa","19","Lambs Grove city","42870","Lambs Grove city",165,0,0,5,2
